metric,asedx_p_2017,LP_asedx_p_2017,asedx_p_2017_GE65,LP_asedx_p_2017_GE65,asedx_p_2017_LT65,LP_asedx_p_2017_LT65,asedx_p_2018,LP_asedx_p_2018,asedx_p_2018_GE65,LP_asedx_p_2018_GE65,asedx_p_2018_LT65,LP_asedx_p_2018_LT65,asedx_p_2019,LP_asedx_p_2019,asedx_p_2019_GE65,LP_asedx_p_2019_GE65,asedx_p_2019_LT65,LP_asedx_p_2019_LT65,asedx_p_2020,LP_asedx_p_2020,asedx_p_2020-2023,LP_asedx_p_2020-2023,asedx_p_2020-2023_GE65,LP_asedx_p_2020-2023_GE65,asedx_p_2020-2023_LT65,LP_asedx_p_2020-2023_LT65,asedx_p_2020_GE65,LP_asedx_p_2020_GE65,asedx_p_2020_LT65,LP_asedx_p_2020_LT65,asedx_p_2021,LP_asedx_p_2021,asedx_p_2021_GE65,LP_asedx_p_2021_GE65,asedx_p_2021_LT65,LP_asedx_p_2021_LT65,asedx_p_2022,LP_asedx_p_2022,asedx_p_2022_GE65,LP_asedx_p_2022_GE65,asedx_p_2022_LT65,LP_asedx_p_2022_LT65,asedx_p_2023,LP_asedx_p_2023,asedx_p_2023_GE65,LP_asedx_p_2023_GE65,asedx_p_2023_LT65,LP_asedx_p_2023_LT65,asedx_p_2024,LP_asedx_p_2024,asedx_p_2024_GE65,LP_asedx_p_2024_GE65,asedx_p_2024_LT65,LP_asedx_p_2024_LT65,Sum_|LP|_LP<=-5.0
f1117718,0.016889,-0.109,0.006887,-0.042,0.025369,-0.173,-0.011794,-0.074,-0.002766,-0.016,-0.022312,-0.15,0.004166,-0.025,0.004415,-0.026,-0.002164,-0.013,0.077537,-0.713,-0.009508,-0.059,-0.020095,-0.133,0.001052,-0.006,0.07999,-0.745,0.049824,-0.394,-0.069382,-0.611,-0.079493,-0.739,-0.046017,-0.356,-0.018518,-0.121,-0.032351,-0.231,0.003982,-0.024,-0.005417,-0.033,-0.02868,-0.2,0.027921,-0.194,-0.048631,-0.382,-0.046385,-0.359,-0.037679,-0.277,0.0
f1117818,0.009713,-0.06,0.01279,-0.081,-0.006436,-0.039,0.020209,-0.134,0.013328,-0.084,0.016916,-0.11,-0.003779,-0.022,-0.002573,-0.015,-0.000482,-0.003,-0.048267,-0.378,-0.04575,-0.353,-0.064069,-0.548,0.011157,-0.07,-0.050748,-0.403,-0.030566,-0.216,-0.123191,-1.416,-0.133293,-1.603,-0.071592,-0.638,-0.005059,-0.03,-0.029557,-0.207,0.051415,-0.41,0.035373,-0.257,0.00572,-0.034,0.0736,-0.663,-0.002256,-0.013,-0.026324,-0.181,0.048129,-0.377,0.0
f1118018,0.014298,-0.091,0.002341,-0.014,0.019908,-0.131,-0.002616,-0.015,-0.009051,-0.056,0.013021,-0.082,0.001181,-0.007,0.015713,-0.101,-0.029855,-0.21,0.119918,-1.358,0.121881,-1.392,0.116629,-1.301,0.097292,-0.989,0.111077,-1.207,0.112406,-1.229,0.00841,-0.052,0.016842,-0.109,0.003389,-0.02,0.089595,-0.877,0.090494,-0.89,0.038384,-0.284,0.153228,-2.006,0.126616,-1.478,0.117197,-1.31,0.127604,-1.496,0.107523,-1.149,0.106691,-1.136,0.0
f1118318,0.004404,-0.026,-0.008841,-0.054,0.034026,-0.245,0.013779,-0.088,0.025898,-0.178,-0.028946,-0.202,-0.002018,-0.012,-0.001791,-0.011,-0.003797,-0.023,0.123022,-1.413,-0.071006,-0.631,-0.094211,-0.944,0.012921,-0.082,0.117598,-1.317,0.098886,-1.014,-0.173648,-2.47,-0.182946,-2.698,-0.095496,-0.963,-0.079411,-0.738,-0.104603,-1.102,0.019891,-0.131,-0.078199,-0.722,-0.116397,-1.297,0.054874,-0.446,-0.119765,-1.355,-0.134354,-1.623,-0.029006,-0.203,0.0
f1118418,0.013507,-0.086,0.003668,-0.022,0.018515,-0.121,0.043841,-0.335,0.050392,-0.4,1.8e-05,-0.0,-0.026282,-0.181,-0.025534,-0.175,-0.008841,-0.054,0.041907,-0.316,-0.120886,-1.375,-0.166543,-2.303,0.004286,-0.026,0.027976,-0.194,0.058216,-0.482,-0.201273,-3.18,-0.230759,-4.047,-0.106687,-1.135,-0.12163,-1.388,-0.166429,-2.3,0.017471,-0.114,-0.095783,-0.967,-0.154889,-2.042,0.065933,-0.57,-0.135419,-1.644,-0.16534,-2.275,-0.009787,-0.061,0.0
f1118618,0.028709,-0.2,0.027175,-0.188,0.0076,-0.046,0.014989,-0.096,0.021416,-0.143,-0.00603,-0.036,-0.02536,-0.173,-0.032075,-0.228,0.002836,-0.017,0.078929,-0.731,-0.052134,-0.418,-0.078207,-0.722,0.023004,-0.155,0.072045,-0.644,0.07835,-0.724,-0.145562,-1.846,-0.161565,-2.189,-0.073864,-0.666,-0.05731,-0.473,-0.081406,-0.764,0.015093,-0.097,-0.035822,-0.261,-0.075476,-0.687,0.061925,-0.524,-0.072787,-0.653,-0.092781,-0.923,0.009204,-0.057,0.0
f1118918,-0.012406,-0.078,-0.014363,-0.092,0.003677,-0.022,0.047437,-0.37,0.048122,-0.377,0.01259,-0.079,-0.026706,-0.184,-0.02577,-0.176,-0.012668,-0.08,-0.020846,-0.138,-0.081292,-0.763,-0.082821,-0.783,-0.045022,-0.346,-0.02014,-0.133,-0.015798,-0.102,-0.100516,-1.038,-0.097712,-0.996,-0.082072,-0.773,-0.067402,-0.588,-0.070094,-0.62,-0.018133,-0.118,-0.071371,-0.636,-0.075044,-0.681,-0.025294,-0.173,-0.069935,-0.618,-0.068374,-0.599,-0.024006,-0.163,0.0
f1119018,0.017245,-0.112,0.033963,-0.245,-0.024907,-0.17,0.015737,-0.101,0.019764,-0.13,0.003055,-0.018,-0.016634,-0.108,-0.036474,-0.267,0.026196,-0.18,-0.006584,-0.04,-0.058331,-0.484,-0.103051,-1.078,0.052287,-0.419,-0.029112,-0.204,0.044,-0.336,-0.122678,-1.407,-0.145825,-1.851,-0.050056,-0.396,-0.044134,-0.338,-0.083788,-0.796,0.052374,-0.42,-0.003393,-0.02,-0.061238,-0.516,0.110875,-1.204,-0.039427,-0.293,-0.079768,-0.742,0.063369,-0.54,0.0
f1119218,0.021955,-0.147,0.020407,-0.135,0.005326,-0.032,0.008081,-0.049,0.004559,-0.027,0.006563,-0.04,-0.027461,-0.19,-0.025568,-0.175,-0.009246,-0.057,-0.027748,-0.192,-0.073836,-0.666,-0.090514,-0.89,0.001525,-0.009,-0.032948,-0.236,-0.002638,-0.016,-0.103372,-1.083,-0.107852,-1.154,-0.057518,-0.475,-0.060945,-0.513,-0.074329,-0.672,0.011948,-0.075,-0.049048,-0.386,-0.074284,-0.672,0.039582,-0.295,-0.045084,-0.347,-0.065741,-0.568,0.030875,-0.218,0.0
f1119318,0.030811,-0.218,0.02808,-0.195,0.015478,-0.099,-0.005713,-0.034,-0.009036,-0.056,0.006106,-0.037,-0.01603,-0.103,-0.012094,-0.076,-0.01863,-0.122,-0.036745,-0.269,-0.043048,-0.327,-0.058199,-0.482,0.015922,-0.103,-0.05041,-0.4,0.006584,-0.04,-0.063786,-0.545,-0.056672,-0.466,-0.04671,-0.363,-0.005888,-0.036,-0.018822,-0.123,0.035307,-0.256,-0.014043,-0.089,-0.032609,-0.233,0.042545,-0.322,-0.031545,-0.224,-0.055786,-0.456,0.042304,-0.32,0.0
f1119518,0.021717,-0.145,0.018317,-0.12,0.012249,-0.077,0.01907,-0.125,0.01452,-0.093,0.013979,-0.089,-0.031086,-0.22,-0.025296,-0.173,-0.024352,-0.165,0.013048,-0.082,-0.041945,-0.317,-0.069253,-0.61,0.023902,-0.162,0.01072,-0.067,0.014414,-0.092,-0.091324,-0.902,-0.101715,-1.057,-0.05426,-0.44,-0.030171,-0.212,-0.054663,-0.444,0.028335,-0.197,-0.020586,-0.137,-0.066785,-0.58,0.075102,-0.682,-0.036508,-0.267,-0.06816,-0.597,0.047207,-0.368,0.0
f1116918,-0.000414,-0.002,0.005483,-0.033,-0.004873,-0.029,0.015015,-0.096,0.024079,-0.163,-0.011655,-0.073,0.005438,-0.033,-0.009915,-0.061,0.025005,-0.17,0.023095,-0.156,-0.042623,-0.323,-0.084076,-0.8,0.048695,-0.382,0.002526,-0.015,0.061809,-0.523,-0.064613,-0.555,-0.106525,-1.133,0.020532,-0.136,-0.054932,-0.447,-0.086418,-0.832,0.025598,-0.175,-0.042528,-0.322,-0.083096,-0.787,0.051368,-0.41,-0.043868,-0.335,-0.067928,-0.594,0.022955,-0.154,0.0
f1116518,0.036707,-0.269,0.005909,-0.036,0.069121,-0.608,0.028524,-0.199,0.038469,-0.285,-0.015992,-0.103,-0.048542,-0.381,-0.028468,-0.198,-0.051891,-0.415,0.027442,-0.19,-0.110147,-1.192,-0.107291,-1.145,-0.065948,-0.57,0.030788,-0.217,0.011047,-0.069,-0.157434,-2.098,-0.154842,-2.041,-0.098525,-1.008,-0.109102,-1.175,-0.101157,-1.048,-0.062926,-0.535,-0.094165,-0.943,-0.097616,-0.994,-0.025616,-0.175,-0.128656,-1.515,-0.120164,-1.362,-0.080505,-0.752,0.0
f1016418,-0.005471,-0.033,-0.020974,-0.139,0.018402,-0.12,0.022209,-0.149,0.036944,-0.271,-0.0111,-0.069,-0.004309,-0.026,-0.003185,-0.019,-0.004769,-0.029,0.006852,-0.042,-0.024829,-0.169,-0.040648,-0.305,0.009235,-0.057,-0.002475,-0.015,0.026265,-0.18,-0.035559,-0.259,-0.05108,-0.407,-0.003598,-0.021,-0.02423,-0.164,-0.034976,-0.253,-0.00147,-0.009,-0.019723,-0.13,-0.034332,-0.248,0.013643,-0.087,-0.034896,-0.253,-0.04357,-0.332,-0.005143,-0.031,0.0
f1116218,0.016448,-0.106,0.015993,-0.103,0.013443,-0.085,-0.042497,-0.322,-0.019038,-0.125,-0.048891,-0.384,0.031698,-0.225,0.006896,-0.042,0.039025,-0.29,0.056194,-0.46,-0.025612,-0.175,-0.054821,-0.446,0.024941,-0.17,0.047657,-0.372,0.050362,-0.399,-0.087053,-0.841,-0.104943,-1.108,-0.044745,-0.343,-0.033688,-0.242,-0.066646,-0.579,0.032366,-0.231,-0.010899,-0.068,-0.050997,-0.406,0.058252,-0.483,-0.042496,-0.322,-0.063882,-0.546,0.004299,-0.026,0.0
f1113518,0.020428,-0.135,0.018756,-0.123,0.004664,-0.028,-0.001454,-0.009,0.009131,-0.056,-0.021386,-0.143,-0.013016,-0.082,-0.021043,-0.14,0.018113,-0.118,0.055905,-0.457,-0.044498,-0.341,-0.056149,-0.46,0.00911,-0.056,0.053992,-0.437,0.048091,-0.376,-0.083609,-0.794,-0.089987,-0.882,-0.03836,-0.284,-0.043863,-0.335,-0.054014,-0.437,0.008138,-0.05,-0.055967,-0.458,-0.075217,-0.684,0.029587,-0.207,-0.072223,-0.646,-0.080029,-0.746,-0.013035,-0.082,0.0
f1113618,0.011404,-0.071,-0.00319,-0.019,0.025204,-0.172,0.027387,-0.189,0.038843,-0.288,-0.011115,-0.069,-0.005766,-0.035,-0.005809,-0.035,-0.002396,-0.014,0.023002,-0.155,-0.124029,-1.431,-0.176956,-2.55,0.011642,-0.073,0.007372,-0.045,0.049664,-0.392,-0.201962,-3.199,-0.236057,-4.216,-0.104419,-1.099,-0.122597,-1.405,-0.172823,-2.45,0.019302,-0.127,-0.086929,-0.839,-0.154746,-2.039,0.079951,-0.745,-0.125883,-1.464,-0.166616,-2.304,0.013918,-0.088,0.0
f1113818,0.033808,-0.243,0.017952,-0.117,0.031025,-0.219,-0.023204,-0.156,-0.02018,-0.133,-0.016471,-0.106,-0.002247,-0.013,0.007329,-0.045,-0.013322,-0.084,0.009433,-0.058,-0.024187,-0.164,-0.053376,-0.43,0.037689,-0.277,0.002507,-0.015,0.019122,-0.126,-0.055739,-0.456,-0.07053,-0.625,-0.019256,-0.127,-0.018264,-0.119,-0.054436,-0.442,0.056143,-0.46,-0.002904,-0.017,-0.044223,-0.338,0.076068,-0.694,-0.027714,-0.192,-0.050475,-0.4,0.026599,-0.183,0.0
f1113918,0.045956,-0.355,0.022305,-0.15,0.04861,-0.382,0.036969,-0.271,0.04866,-0.382,-0.012555,-0.079,-0.044191,-0.338,-0.035694,-0.26,-0.024165,-0.164,0.038857,-0.288,-0.150876,-1.956,-0.199728,-3.137,-0.007649,-0.047,0.010031,-0.062,0.090272,-0.887,-0.190069,-2.88,-0.225684,-3.89,-0.078437,-0.725,-0.157764,-2.105,-0.188782,-2.847,-0.027422,-0.19,-0.136958,-1.673,-0.18536,-2.759,0.027265,-0.188,-0.198114,-3.093,-0.22793,-3.959,-0.045697,-0.353,0.0
f1114118,0.026275,-0.181,0.003427,-0.02,0.038161,-0.282,-0.016127,-0.104,-0.009388,-0.058,-0.014469,-0.092,-0.003143,-0.019,0.010817,-0.067,-0.023608,-0.16,-0.029414,-0.206,-0.06749,-0.589,-0.076104,-0.695,-0.031751,-0.226,-0.031688,-0.225,-0.01394,-0.089,-0.077836,-0.717,-0.077241,-0.709,-0.068537,-0.601,-0.058633,-0.487,-0.068151,-0.596,-0.016091,-0.104,-0.03894,-0.289,-0.058937,-0.49,0.015516,-0.1,-0.068283,-0.598,-0.067122,-0.584,-0.033408,-0.24,0.0
f1114218,-0.009285,-0.057,-0.024196,-0.164,0.023234,-0.157,0.065519,-0.565,0.069628,-0.614,0.005924,-0.036,-0.02155,-0.144,-0.014759,-0.094,-0.017232,-0.112,0.023235,-0.157,-0.125689,-1.461,-0.147231,-1.88,-0.04742,-0.37,0.020171,-0.133,0.015021,-0.096,-0.188343,-2.835,-0.199146,-3.121,-0.126266,-1.471,-0.128541,-1.513,-0.150086,-1.94,-0.029276,-0.205,-0.089259,-0.872,-0.124706,-1.443,0.022706,-0.153,-0.141443,-1.762,-0.154089,-2.025,-0.05399,-0.437,0.0
f1114418,0.001071,-0.006,-0.002985,-0.018,0.006433,-0.039,-0.007573,-0.046,0.00946,-0.058,-0.033774,-0.243,0.012663,-0.08,-0.002891,-0.017,0.0291,-0.203,0.138914,-1.712,0.122706,-1.407,0.121397,-1.384,0.088027,-0.855,0.151134,-1.962,0.079659,-0.741,0.041455,-0.312,0.039969,-0.298,0.039481,-0.294,0.105069,-1.11,0.083117,-0.787,0.093278,-0.93,0.099193,-1.018,0.085521,-0.82,0.073425,-0.661,0.088698,-0.864,0.084447,-0.805,0.049734,-0.393,0.0
f1114518,0.00785,-0.048,-0.014515,-0.093,0.0355,-0.258,0.032427,-0.231,0.053452,-0.431,-0.02601,-0.178,-0.009321,-0.058,-0.010993,-0.069,0.000383,-0.002,0.020818,-0.138,-0.117817,-1.321,-0.153622,-2.015,-0.014107,-0.09,0.010886,-0.068,0.035602,-0.259,-0.178519,-2.588,-0.204908,-3.28,-0.095039,-0.956,-0.117798,-1.321,-0.153575,-2.014,0.000133,-0.001,-0.096713,-0.981,-0.144103,-1.816,0.04162,-0.314,-0.123368,-1.419,-0.141733,-1.768,-0.029965,-0.211,0.0
f1114718,0.028946,-0.202,0.027933,-0.194,0.002377,-0.014,-0.01099,-0.069,-0.007659,-0.047,-0.010326,-0.064,-0.006918,-0.042,-0.011272,-0.07,0.010854,-0.068,0.025972,-0.178,-0.062382,-0.529,-0.085862,-0.825,0.012735,-0.08,0.015557,-0.1,0.044081,-0.337,-0.103324,-1.082,-0.117269,-1.312,-0.045158,-0.347,-0.064351,-0.552,-0.084863,-0.811,0.014456,-0.092,-0.052956,-0.426,-0.080901,-0.757,0.038782,-0.287,-0.068638,-0.602,-0.085653,-0.822,0.001742,-0.01,0.0
f1114818,-0.01098,-0.068,-0.018651,-0.122,0.01095,-0.068,0.038804,-0.288,0.048552,-0.381,-0.004336,-0.026,0.005529,-0.033,0.00094,-0.005,0.005468,-0.033,0.033136,-0.237,-0.138768,-1.709,-0.179447,-2.611,-0.019465,-0.128,0.021332,-0.142,0.045776,-0.353,-0.216884,-3.624,-0.243262,-4.451,-0.122158,-1.397,-0.148631,-1.909,-0.187759,-2.82,-0.009251,-0.057,-0.111771,-1.219,-0.162638,-2.214,0.038475,-0.285,-0.141478,-1.763,-0.17035,-2.391,-0.020517,-0.136,0.0
f1115018,0.01246,-0.078,0.014361,-0.092,-0.007029,-0.043,0.003676,-0.022,0.00797,-0.049,-0.009042,-0.056,-0.008906,-0.055,-0.014883,-0.095,0.018153,-0.119,-0.031744,-0.226,-0.05323,-0.429,-0.069464,-0.612,0.012085,-0.076,-0.038353,-0.284,-0.003748,-0.022,-0.060423,-0.507,-0.067242,-0.586,-0.02161,-0.144,-0.020432,-0.135,-0.035527,-0.258,0.034764,-0.252,-0.035409,-0.257,-0.056379,-0.462,0.042645,-0.323,-0.061301,-0.517,-0.075675,-0.689,0.006913,-0.042,0.0
f1115318,0.028595,-0.199,0.017933,-0.117,0.029014,-0.203,0.019462,-0.128,0.030545,-0.215,-0.018001,-0.117,-0.026817,-0.185,-0.029291,-0.205,-0.007261,-0.044,0.083758,-0.796,-0.107779,-1.153,-0.14,-1.733,0.004924,-0.03,0.075054,-0.682,0.083445,-0.792,-0.219755,-3.71,-0.232016,-4.087,-0.129586,-1.533,-0.106856,-1.138,-0.13752,-1.684,0.0111,-0.069,-0.091035,-0.897,-0.143484,-1.803,0.069993,-0.619,-0.129348,-1.528,-0.154445,-2.033,-0.007484,-0.046,0.0
f1115418,0.00988,-0.061,0.015929,-0.103,-0.015626,-0.1,0.004596,-0.027,-0.001,-0.006,0.016429,-0.106,-0.017951,-0.117,-0.016623,-0.107,-0.004339,-0.026,-0.015727,-0.101,0.004899,-0.029,0.004953,-0.03,-0.00068,-0.004,-0.017266,-0.112,-0.007033,-0.043,0.020404,-0.135,0.016892,-0.109,0.012554,-0.079,-0.003746,-0.022,-0.004852,-0.029,-0.001286,-0.008,0.001588,-0.009,0.004384,-0.026,-0.005489,-0.033,0.023054,-0.155,0.027759,-0.192,-0.001735,-0.01,0.0
f1115618,-0.025684,-0.176,-0.021285,-0.142,-0.015309,-0.098,0.024751,-0.168,0.031181,-0.221,0.000587,-0.003,0.004558,-0.027,-0.004101,-0.024,0.017995,-0.117,0.00335,-0.02,0.032033,-0.228,0.012803,-0.081,0.053466,-0.431,-0.009631,-0.06,0.031886,-0.227,0.074496,-0.674,0.048046,-0.376,0.090452,-0.889,0.02047,-0.136,0.012992,-0.082,0.020148,-0.133,0.006794,-0.041,-0.008473,-0.052,0.027197,-0.188,0.01536,-0.099,0.007449,-0.045,0.025104,-0.171,0.0
f1115918,0.020509,-0.136,0.021,-0.14,0.005034,-0.03,0.013386,-0.085,0.016585,-0.107,-0.003108,-0.018,-0.018573,-0.122,-0.023174,-0.156,0.002029,-0.012,0.020733,-0.138,-0.111097,-1.207,-0.126705,-1.479,-0.022109,-0.148,0.014739,-0.094,0.03471,-0.251,-0.182745,-2.693,-0.181204,-2.654,-0.122751,-1.408,-0.104787,-1.105,-0.120519,-1.368,-0.003259,-0.019,-0.085799,-0.824,-0.118434,-1.332,0.043412,-0.331,-0.108348,-1.162,-0.116374,-1.296,-0.024228,-0.164,0.0
f1119818,0.051909,-0.415,0.033899,-0.244,0.049214,-0.388,-0.013972,-0.089,0.005489,-0.033,-0.03577,-0.26,-0.027816,-0.193,-0.029983,-0.211,-0.013477,-0.085,0.05543,-0.452,-0.039956,-0.298,-0.050927,-0.405,-0.012879,-0.081,0.056333,-0.462,0.035657,-0.259,-0.081503,-0.765,-0.086273,-0.83,-0.057045,-0.47,-0.039216,-0.291,-0.052902,-0.426,-0.002896,-0.017,-0.044269,-0.339,-0.07005,-0.619,0.018589,-0.122,-0.075326,-0.685,-0.07216,-0.645,-0.04722,-0.368,0.0
f1119918,0.022291,-0.149,0.006566,-0.04,0.031553,-0.224,0.026796,-0.185,0.040381,-0.302,-0.014733,-0.094,-0.017134,-0.111,-0.018157,-0.119,-0.006844,-0.042,0.014847,-0.095,-0.113984,-1.256,-0.155214,-2.049,-0.001504,-0.009,0.003235,-0.019,0.033829,-0.243,-0.185332,-2.758,-0.207564,-3.355,-0.107551,-1.149,-0.11175,-1.218,-0.154639,-2.037,0.017469,-0.114,-0.075358,-0.685,-0.131089,-1.561,0.063988,-0.547,-0.113259,-1.243,-0.14411,-1.816,0.000847,-0.005,0.0
f1120118,0.034213,-0.247,0.05196,-0.416,-0.025744,-0.176,-0.007979,-0.049,-0.003687,-0.022,-0.008905,-0.055,-0.017986,-0.117,-0.038984,-0.289,0.036865,-0.27,0.095525,-0.963,-0.012981,-0.082,-0.045167,-0.348,0.070431,-0.624,0.07982,-0.743,0.111935,-1.221,-0.057976,-0.48,-0.073252,-0.659,-0.006053,-0.037,-0.032599,-0.233,-0.060132,-0.504,0.046043,-0.356,-0.036731,-0.269,-0.073178,-0.658,0.070838,-0.629,-0.056482,-0.464,-0.085283,-0.817,0.045122,-0.347,0.0
f1120218,0.0186,-0.122,0.009687,-0.06,0.01774,-0.116,0.01634,-0.105,0.033555,-0.241,-0.024694,-0.168,-0.00403,-0.024,-0.015043,-0.096,0.017226,-0.112,0.020375,-0.135,-0.13612,-1.657,-0.184698,-2.742,-0.003626,-0.022,0.007022,-0.043,0.04417,-0.338,-0.230096,-4.027,-0.255219,-4.858,-0.143197,-1.797,-0.124517,-1.44,-0.177218,-2.556,0.023909,-0.162,-0.082371,-0.777,-0.152526,-1.991,0.08592,-0.825,-0.142762,-1.789,-0.175442,-2.513,-0.006403,-0.039,0.0
f1129818,0.014399,-0.092,0.021939,-0.147,-0.012461,-0.078,-0.017827,-0.116,-0.02147,-0.143,-0.001548,-0.009,0.01896,-0.124,0.013769,-0.087,0.020183,-0.133,-0.122309,-1.4,-0.074681,-0.677,-0.102579,-1.07,0.003985,-0.024,-0.138141,-1.697,-0.05618,-0.46,-0.086764,-0.837,-0.099342,-1.02,-0.044392,-0.34,-0.041852,-0.316,-0.066929,-0.582,0.020907,-0.139,0.005811,-0.035,-0.034434,-0.249,0.07566,-0.689,-0.000131,-0.001,-0.025938,-0.178,0.049809,-0.394,0.0
f1129918,0.015796,-0.102,0.019624,-0.129,0.003237,-0.019,0.014191,-0.09,0.00687,-0.042,0.013572,-0.086,-0.02047,-0.136,-0.01898,-0.125,-0.012486,-0.079,-0.041694,-0.314,-0.065636,-0.567,-0.06501,-0.559,-0.03837,-0.284,-0.04233,-0.32,-0.028164,-0.196,-0.074309,-0.672,-0.067292,-0.586,-0.061938,-0.524,-0.044361,-0.34,-0.040797,-0.306,-0.026048,-0.179,-0.044841,-0.344,-0.04754,-0.371,-0.009738,-0.06,-0.047657,-0.372,-0.050614,-0.402,-0.01205,-0.076,0.0
f1130118,-0.00809,-0.05,-0.003411,-0.02,-0.012729,-0.08,0.012601,-0.079,0.015453,-0.099,-0.005552,-0.033,-0.000352,-0.002,-0.009454,-0.058,0.018946,-0.124,-0.088294,-0.858,-0.071159,-0.633,-0.075179,-0.683,-0.026243,-0.18,-0.094906,-0.954,-0.043718,-0.334,-0.082464,-0.778,-0.087973,-0.854,-0.037465,-0.275,-0.044649,-0.343,-0.040216,-0.301,-0.025272,-0.173,-0.03185,-0.226,-0.037794,-0.278,0.009172,-0.057,-0.007033,-0.043,-0.010566,-0.066,0.006809,-0.041,0.0
f1130218,0.005967,-0.036,0.012278,-0.077,-0.013418,-0.085,0.016909,-0.11,0.009871,-0.061,0.019331,-0.127,0.002285,-0.013,-8.1e-05,-0.0,0.004399,-0.026,0.004667,-0.028,-0.033656,-0.242,-0.072003,-0.643,0.05588,-0.457,-0.016587,-0.107,0.050409,-0.4,-0.102908,-1.076,-0.119054,-1.343,-0.043467,-0.331,-0.025761,-0.176,-0.060692,-0.51,0.050648,-0.402,0.02029,-0.134,-0.029645,-0.208,0.102281,-1.066,-0.010399,-0.065,-0.050472,-0.4,0.075786,-0.691,0.0
f1130318,0.038857,-0.288,0.03165,-0.225,0.022226,-0.149,0.005431,-0.033,0.011864,-0.074,-0.014816,-0.095,-0.026682,-0.184,-0.028378,-0.198,-0.002379,-0.014,-0.000294,-0.002,-0.090327,-0.887,-0.1174,-1.314,0.006221,-0.038,-0.009957,-0.062,0.024797,-0.169,-0.143447,-1.802,-0.152524,-1.991,-0.07879,-0.73,-0.076107,-0.695,-0.095546,-0.963,0.006466,-0.039,-0.056046,-0.459,-0.09983,-1.028,0.067999,-0.595,-0.086231,-0.83,-0.115399,-1.28,0.021119,-0.141,0.0
f1130518,-0.006022,-0.036,-0.026288,-0.181,0.02818,-0.196,-0.010287,-0.064,-0.008301,-0.051,-0.007532,-0.046,0.016529,-0.107,0.032355,-0.231,-0.020983,-0.139,-0.01383,-0.088,-0.006272,-0.038,-2.2e-05,-0.0,-0.017214,-0.112,-0.015542,-0.1,-0.006491,-0.039,0.00607,-0.037,0.011157,-0.07,-0.005041,-0.03,-0.015789,-0.102,-0.012266,-0.077,-0.015862,-0.102,-0.013425,-0.085,-0.003673,-0.022,-0.024099,-0.163,0.012268,-0.077,0.024451,-0.166,-0.019159,-0.126,0.0
f1130618,0.024984,-0.17,0.027024,-0.187,0.000616,-0.004,0.026885,-0.185,0.019346,-0.127,0.013672,-0.087,-0.025018,-0.171,-0.022589,-0.152,-0.006014,-0.036,-0.106434,-1.131,-0.098399,-1.006,-0.135216,-1.64,0.000925,-0.005,-0.12178,-1.391,-0.0447,-0.343,-0.11746,-1.315,-0.139314,-1.72,-0.056764,-0.467,-0.076198,-0.696,-0.105727,-1.12,0.006407,-0.039,-0.018239,-0.119,-0.072515,-0.65,0.086909,-0.839,-0.032357,-0.231,-0.063589,-0.543,0.040099,-0.299,0.0
f1130718,0.048206,-0.377,0.046112,-0.357,0.015098,-0.097,0.023613,-0.16,0.030862,-0.218,-0.006202,-0.037,-0.058095,-0.481,-0.064926,-0.558,-0.006818,-0.041,-0.04363,-0.333,-0.086674,-0.836,-0.106194,-1.128,-0.018991,-0.125,-0.049772,-0.393,-0.016711,-0.108,-0.112409,-1.229,-0.120907,-1.375,-0.07099,-0.631,-0.067857,-0.593,-0.080959,-0.758,-0.016424,-0.106,-0.04807,-0.376,-0.080145,-0.747,0.038412,-0.284,-0.059115,-0.492,-0.077975,-0.719,0.008955,-0.055,0.0
f1130818,-0.025169,-0.172,-0.013994,-0.089,-0.025595,-0.175,-0.003116,-0.018,0.00112,-0.007,-0.003507,-0.021,0.031466,-0.223,0.013656,-0.087,0.032499,-0.232,0.081366,-0.764,0.000299,-0.002,-0.035377,-0.257,0.058552,-0.486,0.07443,-0.674,0.07553,-0.688,-0.08988,-0.881,-0.105979,-1.124,-0.053015,-0.427,-0.022754,-0.153,-0.074303,-0.672,0.068315,-0.598,0.005507,-0.033,-0.046187,-0.357,0.089032,-0.869,-0.000895,-0.005,-0.027888,-0.194,0.049563,-0.391,0.0
f1130918,0.059762,-0.5,0.040307,-0.301,0.051837,-0.414,0.019415,-0.128,0.027217,-0.188,-0.008168,-0.05,-0.06483,-0.557,-0.05403,-0.437,-0.041868,-0.316,0.074044,-0.669,-0.05281,-0.425,-0.055384,-0.452,-0.035399,-0.257,0.08226,-0.776,0.039973,-0.298,-0.076536,-0.7,-0.083908,-0.798,-0.061808,-0.523,-0.068875,-0.605,-0.075906,-0.692,-0.029181,-0.204,-0.086502,-0.833,-0.097096,-0.986,-0.024772,-0.169,-0.099777,-1.027,-0.084291,-0.803,-0.073334,-0.66,0.0
